trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,tripduration_mins,trip_date,trip_day,trip_month,trip_hour,age,gender_cleaned,usertype_cleaned
23351440,2019-06-25 09:00:58 UTC,2019-06-25 09:10:44 UTC,6304,586,34,Cannon Dr & Fullerton Ave,126,Clark St & North Ave,Subscriber,Male,1950,9.77,2019-06-25,25,6,9,75,Male,Subscriber
24577560,2019-08-24 17:59:31 UTC,2019-08-24 18:42:44 UTC,4728,2592,195,Columbus Dr & Randolph St,126,Clark St & North Ave,Subscriber,Male,2002,43.2,2019-08-24,24,8,17,23,Male,Subscriber
25218812,2019-09-30 17:50:08 UTC,2019-09-30 17:55:27 UTC,258,318,75,Canal St & Jackson Blvd,51,Clark St & Randolph St,Subscriber,Male,1955,5.3,2019-09-30,30,9,17,70,Male,Subscriber
22476781,2019-04-28 18:09:31 UTC,2019-04-28 18:14:56 UTC,5925,325,195,Columbus Dr & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1959,5.42,2019-04-28,28,4,18,66,Male,Subscriber
24263505,2019-08-08 18:57:23 UTC,2019-08-08 19:13:52 UTC,1211,989,168,Michigan Ave & 14th St,51,Clark St & Randolph St,Subscriber,Female,1951,16.48,2019-08-08,8,8,18,74,Female,Subscriber
21952548,2019-02-22 08:13:42 UTC,2019-02-22 08:25:02 UTC,6062,680,623,Michigan Ave & 8th St,51,Clark St & Randolph St,Subscriber,Female,1956,11.33,2019-02-22,22,2,8,69,Female,Subscriber
25059766,2019-09-20 09:22:12 UTC,2019-09-20 10:03:52 UTC,2585,2499,85,Michigan Ave & Oak St,301,Clark St & Schiller St,Subscriber,Male,1949,41.65,2019-09-20,20,9,9,76,Male,Subscriber
22217527,2019-04-05 10:07:18 UTC,2019-04-05 10:20:09 UTC,132,771,20,Sheffield Ave & Kingsbury St,301,Clark St & Schiller St,Subscriber,Male,1954,12.85,2019-04-05,5,4,10,71,Male,Subscriber
25126299,2019-09-24 14:41:46 UTC,2019-09-24 14:58:08 UTC,1385,982,35,Streeter Dr & Grand Ave,301,Clark St & Schiller St,Subscriber,Male,1949,16.37,2019-09-24,24,9,14,76,Male,Subscriber
25020897,2019-09-18 10:50:17 UTC,2019-09-18 11:06:26 UTC,2905,968,35,Streeter Dr & Grand Ave,301,Clark St & Schiller St,Subscriber,Male,1949,16.13,2019-09-18,18,9,10,76,Male,Subscriber
25286436,2019-10-05 09:32:30 UTC,2019-10-05 09:37:42 UTC,5699,312,289,Wells St & Concord Ln,301,Clark St & Schiller St,Subscriber,Female,1958,5.2,2019-10-05,5,10,9,67,Female,Subscriber
25288690,2019-10-05 11:49:04 UTC,2019-10-05 12:04:55 UTC,2704,950,301,Clark St & Schiller St,156,Clark St & Wellington Ave,Subscriber,Male,1958,15.83,2019-10-05,5,10,11,67,Male,Subscriber
22936020,2019-06-01 20:52:25 UTC,2019-06-01 21:06:02 UTC,4961,817,87,Racine Ave & Fullerton Ave,156,Clark St & Wellington Ave,Subscriber,Female,2000,13.62,2019-06-01,1,6,20,25,Female,Subscriber
24954913,2019-09-14 16:03:36 UTC,2019-09-14 16:13:25 UTC,4255,589,343,Racine Ave & Wrightwood Ave,156,Clark St & Wellington Ave,Customer,Female,2000,9.82,2019-09-14,14,9,16,25,Female,Customer
23975096,2019-07-26 11:47:01 UTC,2019-07-26 11:54:18 UTC,233,436,225,Halsted St & Dickens Ave,340,Clark St & Wrightwood Ave,Subscriber,,1955,7.27,2019-07-26,26,7,11,70,Unknown,Subscriber
22998492,2019-06-05 13:09:11 UTC,2019-06-05 13:42:42 UTC,1124,2011,177,Theater on the Lake,340,Clark St & Wrightwood Ave,Subscriber,Male,1953,33.52,2019-06-05,5,6,13,72,Male,Subscriber
25066872,2019-09-20 16:17:00 UTC,2019-09-20 16:30:31 UTC,4141,810,342,Wolcott Ave & Polk St,638,Clinton St & Jackson Blvd,Subscriber,Male,1959,13.5,2019-09-20,20,9,16,66,Male,Subscriber
22526073,2019-05-04 13:29:34 UTC,2019-05-04 13:36:44 UTC,4372,430,80,Aberdeen St & Monroe St,638,Clinton St & Jackson Blvd (*),Subscriber,Female,1951,7.17,2019-05-04,4,5,13,74,Female,Subscriber
21773100,2019-01-06 15:59:25 UTC,2019-01-06 16:08:14 UTC,4105,529,44,State St & Randolph St,638,Clinton St & Jackson Blvd (*),Subscriber,Male,2000,8.82,2019-01-06,6,1,15,25,Male,Subscriber
22358381,2019-04-18 17:27:15 UTC,2019-04-18 17:38:49 UTC,6109,694,59,Wabash Ave & Roosevelt Rd,638,Clinton St & Jackson Blvd (*),Subscriber,Male,1956,11.57,2019-04-18,18,4,17,69,Male,Subscriber
22748909,2019-05-21 14:24:21 UTC,2019-05-21 14:37:54 UTC,1473,813,49,Dearborn St & Monroe St,66,Clinton St & Lake St,Subscriber,Male,1942,13.55,2019-05-21,21,5,14,83,Male,Subscriber
25742919,2019-11-20 16:51:02 UTC,2019-11-20 17:06:57 UTC,1821,954,142,McClurg Ct & Erie St,66,Clinton St & Lake St,Subscriber,Male,1957,15.9,2019-11-20,20,11,16,68,Male,Subscriber
24384445,2019-08-14 21:53:48 UTC,2019-08-14 22:17:09 UTC,5500,1401,52,Michigan Ave & Lake St,66,Clinton St & Lake St,Customer,Male,2000,23.35,2019-08-14,14,8,21,25,Male,Customer
23817318,2019-07-17 17:41:27 UTC,2019-07-17 17:47:49 UTC,5219,382,71,Morgan St & Lake St,66,Clinton St & Lake St,Subscriber,Male,1954,6.37,2019-07-17,17,7,17,71,Male,Subscriber
21969601,2019-02-26 17:01:21 UTC,2019-02-26 17:10:39 UTC,3666,558,53,Wells St & Huron St,66,Clinton St & Lake St,Subscriber,Male,1956,9.3,2019-02-26,26,2,17,69,Male,Subscriber
25183298,2019-09-27 16:08:23 UTC,2019-09-27 16:16:09 UTC,5348,466,109,900 W Harrison St,77,Clinton St & Madison St,Subscriber,Male,1956,7.77,2019-09-27,27,9,16,69,Male,Subscriber
21953200,2019-02-22 09:14:25 UTC,2019-02-22 09:18:00 UTC,945,215,75,Canal St & Jackson Blvd,77,Clinton St & Madison St,Subscriber,Female,1957,3.58,2019-02-22,22,2,9,68,Female,Subscriber
21827630,2019-01-16 18:10:03 UTC,2019-01-16 18:18:36 UTC,5534,513,195,Columbus Dr & Randolph St,77,Clinton St & Madison St,Subscriber,Male,1956,8.55,2019-01-16,16,1,18,69,Male,Subscriber
25389677,2019-10-12 09:14:30 UTC,2019-10-12 09:19:59 UTC,1711,328,81,Daley Center Plaza,77,Clinton St & Madison St,Subscriber,Female,1957,5.47,2019-10-12,12,10,9,68,Female,Subscriber
23953280,2019-07-25 11:25:20 UTC,2019-07-25 11:36:01 UTC,3805,641,111,Sedgwick St & Huron St,77,Clinton St & Madison St,Subscriber,Male,1955,10.68,2019-07-25,25,7,11,70,Male,Subscriber
24473787,2019-08-19 18:02:44 UTC,2019-08-19 18:17:48 UTC,824,903,211,St. Clair St & Erie St,77,Clinton St & Madison St,Subscriber,Female,1957,15.05,2019-08-19,19,8,18,68,Female,Subscriber
21827629,2019-01-16 18:10:00 UTC,2019-01-16 18:23:14 UTC,2388,794,211,St. Clair St & Erie St,77,Clinton St & Madison St,Subscriber,Male,1959,13.23,2019-01-16,16,1,18,66,Male,Subscriber
25248807,2019-10-02 16:36:34 UTC,2019-10-02 16:50:37 UTC,4309,842,342,Wolcott Ave & Polk St,77,Clinton St & Madison St,Subscriber,Male,1956,14.03,2019-10-02,2,10,16,69,Male,Subscriber
23355160,2019-06-25 13:02:33 UTC,2019-06-25 13:18:54 UTC,1738,981,338,Calumet Ave & 18th St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1945,16.35,2019-06-25,25,6,13,80,Male,Subscriber
22725259,2019-05-19 16:09:05 UTC,2019-05-19 16:15:50 UTC,1937,405,170,Clinton St & 18th St,57,Clinton St & Roosevelt Rd,Subscriber,Male,2000,6.75,2019-05-19,19,5,16,25,Male,Subscriber
23641075,2019-07-09 11:52:24 UTC,2019-07-09 11:59:47 UTC,6425,442,255,Indiana Ave & Roosevelt Rd,57,Clinton St & Roosevelt Rd,Subscriber,Male,1948,7.37,2019-07-09,9,7,11,77,Male,Subscriber
25741734,2019-11-20 15:25:00 UTC,2019-11-20 15:31:09 UTC,6931,369,38,Clark St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1957,6.15,2019-11-20,20,11,15,68,Male,Subscriber
25318272,2019-10-07 15:13:14 UTC,2019-10-07 15:20:24 UTC,4106,430,66,Clinton St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1957,7.17,2019-10-07,7,10,15,68,Male,Subscriber
24750847,2019-09-03 11:21:31 UTC,2019-09-03 11:23:30 UTC,5320,118,66,Clinton St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1954,1.97,2019-09-03,3,9,11,71,Male,Subscriber
24966435,2019-09-15 11:50:43 UTC,2019-09-15 11:58:41 UTC,1951,477,195,Columbus Dr & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1954,7.95,2019-09-15,15,9,11,71,Male,Subscriber
25916474,2019-12-20 12:23:12 UTC,2019-12-20 12:27:53 UTC,307,281,164,Franklin St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1954,4.68,2019-12-20,20,12,12,71,Male,Subscriber
25375071,2019-10-10 17:01:33 UTC,2019-10-10 17:05:06 UTC,1785,213,198,Green St & Madison St,91,Clinton St & Washington Blvd,Subscriber,Male,1958,3.55,2019-10-10,10,10,17,67,Male,Subscriber
22736691,2019-05-20 13:29:52 UTC,2019-05-20 13:32:53 UTC,6006,181,112,Green St & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1952,3.02,2019-05-20,20,5,13,73,Male,Subscriber
22028251,2019-03-11 16:16:31 UTC,2019-03-11 16:22:15 UTC,662,344,283,LaSalle St & Jackson Blvd,91,Clinton St & Washington Blvd,Subscriber,Male,1959,5.73,2019-03-11,11,3,16,66,Male,Subscriber
22036560,2019-03-12 16:10:47 UTC,2019-03-12 16:19:51 UTC,5633,544,283,LaSalle St & Jackson Blvd,91,Clinton St & Washington Blvd,Subscriber,Male,1958,9.07,2019-03-12,12,3,16,67,Male,Subscriber
24083687,2019-07-31 18:01:43 UTC,2019-07-31 18:16:28 UTC,1108,884,631,Malcolm X College,91,Clinton St & Washington Blvd,Subscriber,Female,1954,14.73,2019-07-31,31,7,18,71,Female,Subscriber
25653236,2019-11-05 19:09:36 UTC,2019-11-05 19:16:47 UTC,2773,430,52,Michigan Ave & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1957,7.17,2019-11-05,5,11,19,68,Male,Subscriber
24934404,2019-09-13 16:39:29 UTC,2019-09-13 17:02:21 UTC,1571,1372,85,Michigan Ave & Oak St,91,Clinton St & Washington Blvd,Subscriber,Male,1948,22.87,2019-09-13,13,9,16,77,Male,Subscriber
23334104,2019-06-24 11:24:11 UTC,2019-06-24 11:30:02 UTC,2752,351,84,Milwaukee Ave & Grand Ave,91,Clinton St & Washington Blvd,Subscriber,Male,2000,5.85,2019-06-24,24,6,11,25,Male,Subscriber
25534817,2019-10-23 15:12:18 UTC,2019-10-23 15:17:45 UTC,2784,326,100,Orleans St & Merchandise Mart Plaza,91,Clinton St & Washington Blvd,Subscriber,Male,1957,5.43,2019-10-23,23,10,15,68,Male,Subscriber
24831466,2019-09-07 15:17:31 UTC,2019-09-07 15:22:47 UTC,5935,315,100,Orleans St & Merchandise Mart Plaza,91,Clinton St & Washington Blvd,Subscriber,Male,1959,5.25,2019-09-07,7,9,15,66,Male,Subscriber
21981701,2019-02-28 18:59:10 UTC,2019-02-28 19:14:54 UTC,1557,944,211,St. Clair St & Erie St,91,Clinton St & Washington Blvd,Subscriber,Male,1955,15.73,2019-02-28,28,2,18,70,Male,Subscriber
24965129,2019-09-15 10:36:25 UTC,2019-09-15 10:51:06 UTC,1042,880,5,State St & Harrison St,91,Clinton St & Washington Blvd,Subscriber,Male,1957,14.67,2019-09-15,15,9,10,68,Male,Subscriber
24681773,2019-08-30 14:21:07 UTC,2019-08-30 14:28:54 UTC,5746,467,47,State St & Kinzie St,91,Clinton St & Washington Blvd,Subscriber,Male,1951,7.78,2019-08-30,30,8,14,74,Male,Subscriber
22983928,2019-06-04 17:14:07 UTC,2019-06-04 17:28:19 UTC,2344,852,106,State St & Pearson St,91,Clinton St & Washington Blvd,Subscriber,Male,1955,14.2,2019-06-04,4,6,17,70,Male,Subscriber
22982320,2019-06-04 16:37:18 UTC,2019-06-04 16:45:27 UTC,6328,489,264,Stetson Ave & South Water St,91,Clinton St & Washington Blvd,Subscriber,Male,1957,8.15,2019-06-04,4,6,16,68,Male,Subscriber
24399014,2019-08-15 17:16:02 UTC,2019-08-15 17:22:41 UTC,2711,399,39,Wabash Ave & Adams St,91,Clinton St & Washington Blvd,Subscriber,Male,1959,6.65,2019-08-15,15,8,17,66,Male,Subscriber
21819818,2019-01-15 16:40:36 UTC,2019-01-15 16:48:33 UTC,4781,477,39,Wabash Ave & Adams St,91,Clinton St & Washington Blvd,Subscriber,Male,1959,7.95,2019-01-15,15,1,16,66,Male,Subscriber
24809745,2019-09-06 13:23:06 UTC,2019-09-06 13:31:13 UTC,683,486,199,Wabash Ave & Grand Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1951,8.1,2019-09-06,6,9,13,74,Male,Subscriber
24236378,2019-08-07 17:07:02 UTC,2019-08-07 17:16:05 UTC,6091,542,53,Wells St & Huron St,91,Clinton St & Washington Blvd,Subscriber,Male,1956,9.03,2019-08-07,7,8,17,69,Male,Subscriber
22078161,2019-03-18 16:38:22 UTC,2019-03-18 17:03:37 UTC,5346,1515,342,Wolcott Ave & Polk St,91,Clinton St & Washington Blvd,Subscriber,Male,1951,25.25,2019-03-18,18,3,16,74,Male,Subscriber
24921332,2019-09-12 18:57:04 UTC,2019-09-12 19:05:13 UTC,1129,489,49,Dearborn St & Monroe St,195,Columbus Dr & Randolph St,Subscriber,Male,1959,8.15,2019-09-12,12,9,18,66,Male,Subscriber
23960571,2019-07-25 17:15:37 UTC,2019-07-25 17:23:22 UTC,1968,464,98,LaSalle St & Washington St,195,Columbus Dr & Randolph St,Subscriber,Male,1957,7.73,2019-07-25,25,7,17,68,Male,Subscriber
22657159,2019-05-14 18:25:11 UTC,2019-05-14 18:44:28 UTC,4260,1157,173,Mies van der Rohe Way & Chicago Ave,195,Columbus Dr & Randolph St,Subscriber,Male,1958,19.28,2019-05-14,14,5,18,67,Male,Subscriber
21841883,2019-01-19 18:31:40 UTC,2019-01-19 18:38:25 UTC,5626,405,44,State St & Randolph St,195,Columbus Dr & Randolph St,Subscriber,Female,2000,6.75,2019-01-19,19,1,18,25,Female,Subscriber
25586581,2019-10-28 14:25:51 UTC,2019-10-28 14:35:32 UTC,5304,581,35,Streeter Dr & Grand Ave,195,Columbus Dr & Randolph St,Customer,Male,2001,9.68,2019-10-28,28,10,14,24,Male,Customer
25741393,2019-11-20 14:32:44 UTC,2019-11-20 14:41:28 UTC,6633,523,247,Shore Dr & 55th St,417,Cornell Ave & Hyde Park Blvd,Subscriber,Female,1954,8.72,2019-11-20,20,11,14,71,Female,Subscriber
25428292,2019-10-15 11:16:01 UTC,2019-10-15 11:22:06 UTC,6027,365,191,Canal St & Monroe St,81,Daley Center Plaza,Subscriber,Male,1951,6.08,2019-10-15,15,10,11,74,Male,Subscriber
24391291,2019-08-15 10:55:16 UTC,2019-08-15 11:07:40 UTC,1252,743,41,Federal St & Polk St,81,Daley Center Plaza,Subscriber,Male,1957,12.38,2019-08-15,15,8,10,68,Male,Subscriber
23146325,2019-06-13 11:43:00 UTC,2019-06-13 12:04:47 UTC,6172,1307,144,Larrabee St & Webster Ave,81,Daley Center Plaza,Subscriber,Male,1959,21.78,2019-06-13,13,6,11,66,Male,Subscriber
25037559,2019-09-19 07:54:46 UTC,2019-09-19 08:06:55 UTC,4772,728,85,Michigan Ave & Oak St,81,Daley Center Plaza,Subscriber,Male,1959,12.13,2019-09-19,19,9,7,66,Male,Subscriber
24545149,2019-08-23 12:23:50 UTC,2019-08-23 12:27:27 UTC,1140,217,47,State St & Kinzie St,81,Daley Center Plaza,Subscriber,Male,1958,3.62,2019-08-23,23,8,12,67,Male,Subscriber
25441194,2019-10-16 10:19:47 UTC,2019-10-16 10:25:40 UTC,1096,353,33,State St & Van Buren St,81,Daley Center Plaza,Subscriber,,1955,5.88,2019-10-16,16,10,10,70,Unknown,Subscriber
24028449,2019-07-28 19:48:03 UTC,2019-07-28 20:12:35 UTC,6418,1471,268,Lake Shore Dr & North Blvd,219,Damen Ave & Cortland St,Subscriber,Male,2003,24.52,2019-07-28,28,7,19,22,Male,Subscriber
23615333,2019-07-07 17:23:44 UTC,2019-07-07 17:34:22 UTC,6199,638,442,California Ave & 23rd Pl,124,Damen Ave & Cullerton St,Subscriber,Male,1948,10.63,2019-07-07,7,7,17,77,Male,Subscriber
23319549,2019-06-23 11:38:49 UTC,2019-06-23 12:14:24 UTC,5784,2135,324,Stockton Dr & Wrightwood Ave,130,Damen Ave & Division St,Subscriber,Female,2000,35.58,2019-06-23,23,6,11,25,Female,Subscriber
24273895,2019-08-09 11:20:53 UTC,2019-08-09 11:36:51 UTC,5157,958,259,California Ave & Francis Pl,69,Damen Ave & Pierce Ave,Subscriber,Female,2003,15.97,2019-08-09,9,8,11,22,Female,Subscriber
24230221,2019-08-07 11:56:26 UTC,2019-08-07 12:04:20 UTC,841,473,159,Claremont Ave & Hirsch St,183,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Female,1955,7.88,2019-08-07,7,8,11,70,Female,Subscriber
25750287,2019-11-21 16:41:56 UTC,2019-11-21 16:50:28 UTC,3566,511,144,Larrabee St & Webster Ave,60,Dayton St & North Ave,Subscriber,Male,1959,8.52,2019-11-21,21,11,16,66,Male,Subscriber
23935193,2019-07-24 15:23:25 UTC,2019-07-24 15:47:05 UTC,5749,1419,313,Lakeview Ave & Fullerton Pkwy,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1955,23.65,2019-07-24,24,7,15,70,Male,Subscriber
22222778,2019-04-05 17:55:46 UTC,2019-04-05 18:03:52 UTC,5526,486,173,Mies van der Rohe Way & Chicago Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,2001,8.1,2019-04-05,5,4,17,24,Female,Subscriber
24375054,2019-08-14 14:44:43 UTC,2019-08-14 14:52:18 UTC,4757,454,212,Wells St & Hubbard St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1959,7.57,2019-08-14,14,8,14,66,Male,Subscriber
25560730,2019-10-25 14:35:15 UTC,2019-10-25 14:46:52 UTC,5485,697,109,900 W Harrison St,37,Dearborn St & Adams St,Subscriber,Male,2001,11.62,2019-10-25,25,10,14,24,Male,Subscriber
25812726,2019-12-03 14:21:47 UTC,2019-12-03 14:40:34 UTC,2901,1127,338,Calumet Ave & 18th St,37,Dearborn St & Adams St,Subscriber,Male,1945,18.78,2019-12-03,3,12,14,80,Male,Subscriber
22156346,2019-03-28 14:07:44 UTC,2019-03-28 14:28:18 UTC,4881,1234,141,Clark St & Lincoln Ave,37,Dearborn St & Adams St,Subscriber,Female,1959,20.57,2019-03-28,28,3,14,66,Female,Subscriber
21801810,2019-01-11 10:29:04 UTC,2019-01-11 10:36:24 UTC,1244,440,107,Desplaines St & Jackson Blvd,37,Dearborn St & Adams St,Subscriber,Male,1953,7.33,2019-01-11,11,1,10,72,Male,Subscriber
25925122,2019-12-22 11:47:31 UTC,2019-12-22 11:58:57 UTC,3280,685,273,Michigan Ave & 18th St,37,Dearborn St & Adams St,Subscriber,Female,1956,11.42,2019-12-22,22,12,11,69,Female,Subscriber
22327102,2019-04-16 08:46:38 UTC,2019-04-16 08:59:28 UTC,4327,770,173,Mies van der Rohe Way & Chicago Ave,37,Dearborn St & Adams St,Subscriber,Male,1949,12.83,2019-04-16,16,4,8,76,Male,Subscriber
24659548,2019-08-29 12:40:37 UTC,2019-08-29 12:42:55 UTC,6216,138,39,Wabash Ave & Adams St,37,Dearborn St & Adams St,Subscriber,Male,1959,2.3,2019-08-29,29,8,12,66,Male,Subscriber
24525670,2019-08-22 14:49:09 UTC,2019-08-22 15:00:17 UTC,5611,667,359,Larrabee St & Division St,110,Dearborn St & Erie St,Subscriber,Male,1958,11.12,2019-08-22,22,8,14,67,Male,Subscriber
23523498,2019-07-03 08:46:28 UTC,2019-07-03 09:05:48 UTC,5939,1160,127,Lincoln Ave & Fullerton Ave,110,Dearborn St & Erie St,Customer,Male,1959,19.33,2019-07-03,3,7,8,66,Male,Customer
23012429,2019-06-06 06:54:06 UTC,2019-06-06 06:58:22 UTC,6229,256,46,Wells St & Walton St,110,Dearborn St & Erie St,Subscriber,Male,1957,4.27,2019-06-06,6,6,6,68,Male,Subscriber
24035282,2019-07-29 11:40:18 UTC,2019-07-29 11:47:17 UTC,3428,419,191,Canal St & Monroe St,49,Dearborn St & Monroe St,Subscriber,Male,1951,6.98,2019-07-29,29,7,11,74,Male,Subscriber
22801947,2019-05-24 14:55:49 UTC,2019-05-24 15:08:17 UTC,5205,748,57,Clinton St & Roosevelt Rd,49,Dearborn St & Monroe St,Subscriber,Male,1951,12.47,2019-05-24,24,5,14,74,Male,Subscriber
23577773,2019-07-05 19:44:22 UTC,2019-07-05 20:43:59 UTC,4141,3577,49,Dearborn St & Monroe St,49,Dearborn St & Monroe St,Customer,,2002,59.62,2019-07-05,5,7,19,23,Unknown,Customer
25690718,2019-11-11 15:36:17 UTC,2019-11-11 15:46:11 UTC,5959,593,133,Kingsbury St & Kinzie St,49,Dearborn St & Monroe St,Subscriber,Male,1954,9.88,2019-11-11,11,11,15,71,Male,Subscriber
21907732,2019-02-11 15:24:07 UTC,2019-02-11 15:26:39 UTC,4785,152,283,LaSalle St & Jackson Blvd,49,Dearborn St & Monroe St,Subscriber,Male,1957,2.53,2019-02-11,11,2,15,68,Male,Subscriber
23823413,2019-07-18 06:53:45 UTC,2019-07-18 07:06:39 UTC,5262,774,172,Rush St & Cedar St,49,Dearborn St & Monroe St,Subscriber,Female,1955,12.9,2019-07-18,18,7,6,70,Female,Subscriber
24197117,2019-08-05 18:14:59 UTC,2019-08-05 18:21:17 UTC,2771,377,41,Federal St & Polk St,624,Dearborn St & Van Buren St,Subscriber,Female,1958,6.28,2019-08-05,5,8,18,67,Female,Subscriber
22722915,2019-05-19 13:01:07 UTC,2019-05-19 13:08:51 UTC,4998,464,50,Clark St & Ida B Wells Dr,107,Desplaines St & Jackson Blvd,Subscriber,Male,1955,7.73,2019-05-19,19,5,13,70,Male,Subscriber
22070137,2019-03-17 13:55:24 UTC,2019-03-17 14:01:55 UTC,4859,391,50,Clark St & Ida B Wells Dr,107,Desplaines St & Jackson Blvd,Subscriber,Male,1955,6.52,2019-03-17,17,3,13,70,Male,Subscriber
22798786,2019-05-24 10:46:38 UTC,2019-05-24 10:52:37 UTC,5443,359,283,LaSalle St & Jackson Blvd,107,Desplaines St & Jackson Blvd,Subscriber,Male,1955,5.98,2019-05-24,24,5,10,70,Male,Subscriber
24970778,2019-09-15 15:17:19 UTC,2019-09-15 15:28:45 UTC,3428,686,320,Loomis St & Lexington St,107,Desplaines St & Jackson Blvd,Subscriber,Female,2000,11.43,2019-09-15,15,9,15,25,Female,Subscriber
24839689,2019-09-08 00:13:35 UTC,2019-09-08 00:43:24 UTC,3560,1788,26,McClurg Ct & Illinois St,107,Desplaines St & Jackson Blvd,Subscriber,Male,2000,29.8,2019-09-08,8,9,0,25,Male,Subscriber
25293468,2019-10-05 15:47:46 UTC,2019-10-05 18:00:34 UTC,1991,7967,524,Austin Blvd & Chicago Ave,56,Desplaines St & Kinzie St,Customer,Male,1959,132.78,2019-10-05,5,10,15,66,Male,Customer
24465974,2019-08-19 13:26:47 UTC,2019-08-19 13:35:04 UTC,3745,496,51,Clark St & Randolph St,56,Desplaines St & Kinzie St,Subscriber,Male,1954,8.27,2019-08-19,19,8,13,71,Male,Subscriber
24503276,2019-08-21 13:11:23 UTC,2019-08-21 13:14:52 UTC,3347,208,96,Desplaines St & Randolph St,56,Desplaines St & Kinzie St,Subscriber,Male,1955,3.47,2019-08-21,21,8,13,70,Male,Subscriber
22300600,2019-04-12 17:08:00 UTC,2019-04-12 17:13:06 UTC,5733,306,47,State St & Kinzie St,56,Desplaines St & Kinzie St,Subscriber,Male,1958,5.1,2019-04-12,12,4,17,67,Male,Subscriber
24416964,2019-08-16 14:51:16 UTC,2019-08-16 15:28:52 UTC,1179,2256,416,Dorchester Ave & 49th St,416,Dorchester Ave & 49th St,Subscriber,Male,1959,37.6,2019-08-16,16,8,14,66,Male,Subscriber
21816963,2019-01-15 07:53:04 UTC,2019-01-15 07:59:55 UTC,5993,411,479,Drake Ave & Montrose Ave,489,Drake Ave & Addison St,Subscriber,Male,1952,6.85,2019-01-15,15,1,7,73,Male,Subscriber
23192741,2019-06-16 12:20:27 UTC,2019-06-16 12:22:27 UTC,885,120,503,Drake Ave & Fullerton Ave,503,Drake Ave & Fullerton Ave,Customer,Male,2000,2,2019-06-16,16,6,12,25,Male,Customer
23584793,2019-07-06 11:25:54 UTC,2019-07-06 12:42:54 UTC,507,4620,300,Broadway & Barry Ave,6,Dusable Harbor,Customer,Female,1959,77,2019-07-06,6,7,11,66,Female,Customer
23531099,2019-07-03 15:41:47 UTC,2019-07-03 15:59:47 UTC,6315,1080,76,Lake Shore Dr & Monroe St,6,Dusable Harbor,Subscriber,Female,1957,18,2019-07-03,3,7,15,68,Female,Subscriber
22541591,2019-05-05 13:54:15 UTC,2019-05-05 14:09:48 UTC,516,933,76,Lake Shore Dr & Monroe St,6,Dusable Harbor,Customer,Female,2000,15.55,2019-05-05,5,5,13,25,Female,Customer
22709838,2019-05-18 10:43:12 UTC,2019-05-18 10:48:23 UTC,6044,311,99,Lake Shore Dr & Ohio St,6,Dusable Harbor,Subscriber,Male,1958,5.18,2019-05-18,18,5,10,67,Male,Subscriber
22898482,2019-05-30 19:15:19 UTC,2019-05-30 19:19:35 UTC,3737,256,26,McClurg Ct & Illinois St,6,Dusable Harbor,Subscriber,Male,1954,4.27,2019-05-30,30,5,19,71,Male,Subscriber
23302001,2019-06-22 14:00:19 UTC,2019-06-22 14:07:46 UTC,6118,447,26,McClurg Ct & Illinois St,6,Dusable Harbor,Subscriber,Male,1946,7.45,2019-06-22,22,6,14,79,Male,Subscriber
24831305,2019-09-07 15:12:08 UTC,2019-09-07 15:30:31 UTC,1345,1103,596,Benson Ave & Church St,523,Eastlake Ter & Rogers Ave,Subscriber,Female,1959,18.38,2019-09-07,7,9,15,66,Female,Subscriber
23577615,2019-07-05 19:34:16 UTC,2019-07-05 19:40:37 UTC,5543,381,328,Ellis Ave & 58th St,418,Ellis Ave & 53rd St,Subscriber,Female,1959,6.35,2019-07-05,5,7,19,66,Female,Subscriber
22377006,2019-04-20 18:46:46 UTC,2019-04-20 18:53:30 UTC,3948,404,328,Ellis Ave & 58th St,418,Ellis Ave & 53rd St,Subscriber,Female,1959,6.73,2019-04-20,20,4,18,66,Female,Subscriber
25425259,2019-10-15 07:58:31 UTC,2019-10-15 08:06:27 UTC,4053,475,121,Blackstone Ave & Hyde Park Blvd,420,Ellis Ave & 55th St,Subscriber,Male,1953,7.92,2019-10-15,15,10,7,72,Male,Subscriber
25493119,2019-10-19 22:53:47 UTC,2019-10-19 22:58:40 UTC,1747,292,426,Ellis Ave & 60th St,420,Ellis Ave & 55th St,Subscriber,Male,2001,4.87,2019-10-19,19,10,22,24,Male,Subscriber
